,qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte,addresse
906,Q906,"Someone leaked details about the letter left at the Liberty Bell Tribune,","[169669, 169742]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,16,16,1,169669,169742,
907,Q907,The media's dubbed our guy the 'Constitution Killer.',"[169799, 169852]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,16,16,1,169799,169852,
908,Q908,"Damn it,","[169856, 169864]",Dana,['Sam'],Explicit,Dana muttered,[],[],[],she/her,,major,,,,16,16,0,169856,169864,
909,Q909,"Media's always looking for a catchy name,","[170314, 170355]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,170314,170355,
910,Q910,It doesn't matter how many lives are at stake or how much harder they make our jobs by sensationalizing the crimes.,"[170399, 170514]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,170399,170514,
911,Q911,"Listen to this,","[170788, 170803]",Sam,['Dana'],Explicit,Sam went on,[],[],[],he/him/his,,major,,,,16,16,1,170788,170803,
912,Q912,"'Beware, citizens, the Constitution Killer is lurking in the shadows, ready to strike at any moment. Be vigilant, be prepared, and most importantly, be afraid.'","[170850, 171010]",Sam,['Dana'],Explicit,Sam went on,[],[],[],he/him/his,,major,,,,16,16,1,170850,171010,
913,Q913,"That's awful,","[171014, 171027]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,16,16,0,171014,171027,
914,Q914,"This is the last thing we need. I wanted to control the narrative about the case, not let it spiral out of control like this.","[171082, 171207]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,16,16,0,171082,171207,
915,Q915,"Unfortunately, once the media gets their hands on something, there's not much we can do,","[171211, 171299]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,171211,171299,
916,Q916,I just worry about what could happen now. It might make it even more difficult for us to catch the killer. And what if it inspires copycat killers?,"[171383, 171530]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,16,16,0,171383,171530,
917,Q917,"Guess it's out of our hands now,","[171534, 171566]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,171534,171566,
918,Q918,"I never asked you, did you ever play any sports growing up?","[172206, 172265]",Sam,['Dana'],Anaphoric,he asked.,[],[],[],he/him/his,,major,,,,16,16,1,172206,172265,
919,Q919,"Uh, yeah, actually,","[172279, 172298]",Dana,['Sam'],Explicit,"Dana replied,",[],[],[],she/her,,major,,,,16,16,0,172279,172298,
920,Q920,I played soccer and ran track in high school.,"[172371, 172416]",Dana,['Sam'],Explicit,"Dana replied,",[],[],[],she/her,,major,,,,16,16,0,172371,172416,
921,Q921,Why do you ask?,"[172502, 172517]",Dana,['Sam'],Explicit,"Dana replied,",[],[],[],she/her,,major,,,,16,16,0,172502,172517,
922,Q922,"Really? You must have been fast,","[172521, 172553]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,172521,172553,
923,Q923,"I played football myself. It wasn't the best, but I enjoyed it.","[172577, 172640]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,172577,172640,
924,Q924,Quarterback?,"[172697, 172709]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,16,16,0,172697,172709,
925,Q925,"Cornerback. I was too small to play quarterback, but I had a mean tackle.","[172732, 172805]",Sam,['Dana'],Anaphoric,He laughed.,[],[],[],he/him/his,,major,,,,16,16,1,172732,172805,
926,Q926,"I miss those days sometimes, you know? Things were simpler then.","[172820, 172884]",Sam,['Dana'],Anaphoric,He laughed.,[],[],[],he/him/his,,major,,,,16,16,1,172820,172884,
927,Q927,"I hear you,","[172992, 173003]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,16,16,0,172992,173003,
928,Q928,Sometimes I wish I could go back to being that carefree teenager again.,"[173035, 173106]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,16,16,0,173035,173106,
929,Q929,"But then we wouldn't be doing this,","[173110, 173145]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,173110,173145,
930,Q930,"And we probably wouldn't have met, would we?","[173191, 173235]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,173191,173235,
931,Q931,"Looks like we're here,","[173663, 173685]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,16,16,1,173663,173685,
932,Q932,Don't miss your turn.,"[173707, 173728]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,16,16,1,173707,173728,
933,Q933,"Brings back memories, doesn't it?","[174276, 174309]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,174276,174309,
934,Q934,I remember spending more time at parties than in the library during my college days. How about you?,"[174393, 174492]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,16,16,1,174393,174492,
935,Q935,"Couldn't be more different, Sam. I practically lived in the library, poring over law books and political theories. I didn't have much time for parties.","[174540, 174691]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,16,16,0,174540,174691,
936,Q936,"Ah, so you were one of those students,","[174695, 174733]",Sam,['Dana'],Anaphoric,"he teased,",[],[],[],he/him/his,,major,,,,16,16,1,174695,174733,
937,Q937,"But hey, look where that dedication got you. You're one of the best agents out there.","[174770, 174855]",Sam,['Dana'],Anaphoric,"he teased,",[],[],[],he/him/his,,major,,,,16,16,1,174770,174855,
938,Q938,"Thanks, Sam. And your social skills have certainly come in handy on the job as well.","[174859, 174943]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,16,16,0,174859,174943,
939,Q939,I wasn't fishing.,"[174982, 174999]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,16,16,1,174982,174999,
940,Q940,"Excuse me,","[175517, 175527]",Dana,"['Sam', 'a young woman']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,16,16,0,175517,175527,
941,Q941,Do you know where we can find Professor Abrams' classroom?,"[175751, 175809]",Dana,"['Sam', 'a young woman']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,16,16,0,175751,175809,
942,Q942,"Sure,","[175825, 175830]",a young woman,"['Sam', 'Dana']",Anaphoric,"the student replied,",[],[],[],she/her,,minor,,,,16,16,35,175825,175830,
943,Q943,"Take the stairs to the second floor, turn left, and it'll be the third classroom on your right.","[175898, 175993]",a young woman,"['Sam', 'Dana']",Anaphoric,"the student replied,",[],[],[],she/her,,minor,,,,16,16,35,175898,175993,
944,Q944,"Thank you,","[175997, 176007]",Dana,"['Sam', 'a young woman']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,16,16,0,175997,176007,
945,Q945,Should we interrupt him?,"[176800, 176824]",Sam,['Dana'],Explicit,"Sam whispered, glancing at Dana.",[],[],[],he/him/his,,major,,,,16,16,1,176800,176824,
946,Q946,"Let's give it a few more minutes,","[176923, 176956]",Dana,['Sam'],Anaphoric,she suggested.,[],[],[],she/her,,major,,,,16,16,0,176923,176956,
947,Q947,The class should end soon.,"[176974, 177000]",Dana,['Sam'],Anaphoric,she suggested.,[],[],[],she/her,,major,,,,16,16,0,176974,177000,
948,Q948,Professor Abrams?,"[178017, 178034]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,16,16,0,178017,178034,
949,Q949,"Ah, yes,","[178358, 178366]",Professor Abrams,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,16,16,14,178358,178366,
950,Q950,Charles Abrams. How can I help you?,"[178404, 178439]",Professor Abrams,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,16,16,14,178404,178439,
951,Q951,"Agent Dana Blaze, FBI,","[178443, 178465]",Dana,"['Sam', 'Professor Abrams']",Anaphoric,"she replied,",[],[],[],she/her,,major,,,,16,16,0,178443,178465,
952,Q952,"And this is my partner, Agent Sam Harris.","[178506, 178547]",Dana,"['Sam', 'Professor Abrams']",Anaphoric,"she replied,",[],[],[],she/her,,major,,,,16,16,0,178506,178547,
953,Q953,"An unexpected visit from the Bureau,","[178551, 178587]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Professor Abrams mused,",[],[],[],he/him/his,,intermediate,,,,16,16,14,178551,178587,
954,Q954,What brings you to my humble classroom?,"[178702, 178741]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Professor Abrams mused,",[],[],[],he/him/his,,intermediate,,,,16,16,14,178702,178741,
955,Q955,"We've been trying to reach you, Professor,","[178745, 178787]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana explained.,[],[],[],she/her,,major,,,,16,16,0,178745,178787,
956,Q956,"We're investigating a series of murders here in Philadelphia, and we believe the killer has a fixation on the First Amendment.","[178806, 178932]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana explained.,[],[],[],she/her,,major,,,,16,16,0,178806,178932,
957,Q957,Is that so?,"[178936, 178947]",Professor Abrams,"['Sam', 'Dana']",Implicit,,[],[],[],he/him/his,,intermediate,,,,16,16,14,178936,178947,
958,Q958,"Well, I must admit, constitutional murder mysteries are not exactly within my purview, but I do enjoy a good intellectual puzzle.","[179029, 179158]",Professor Abrams,"['Sam', 'Dana']",Implicit,,[],[],[],he/him/his,,intermediate,,,,16,16,14,179029,179158,
959,Q959,"Then perhaps you can help us make sense of this,","[179162, 179210]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana said.,[],[],[],she/her,,major,,,,16,16,0,179162,179210,
960,Q960,"So far, three young women, all political activists, have been killed at public events. The cause of death in each case was poisoning by a needle.","[179249, 179394]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana said.,[],[],[],she/her,,major,,,,16,16,0,179249,179394,
961,Q961,"Gruesome,","[179398, 179407]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Professor Abrams commented,",[],[],[],he/him/his,,intermediate,,,,16,16,14,179398,179407,
962,Q962,"At each crime scene, the killer left a scrambled quote from the First Amendment,","[179458, 179538]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana continued.,[],[],[],she/her,,major,,,,16,16,0,179458,179538,
963,Q963,"Unscrambled, the quotes are 'abridging the freedom of speech,' 'peaceably to assemble,' and 'make no law.'","[179557, 179663]",Dana,"['Sam', 'Professor Abrams']",Explicit,Dana continued.,[],[],[],she/her,,major,,,,16,16,0,179557,179663,
964,Q964,"Curious,","[179667, 179675]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams murmured,",[],[],[],he/him/his,,intermediate,,,,16,16,14,179667,179675,
965,Q965,Any ideas on why the killer chose these particular quotes?,"[179761, 179819]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams murmured,",[],[],[],he/him/his,,intermediate,,,,16,16,14,179761,179819,
966,Q966,"That's why we're talking to you, professor,","[179823, 179866]",Sam,"['Dana', 'Professor Abrams']",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,16,16,1,179823,179866,
967,Q967,"Give me a moment,","[179880, 179897]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Professor Abrams said,",[],[],[],he/him/his,,intermediate,,,,16,16,14,179880,179897,
968,Q968,"Perhaps,","[180569, 180577]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams began,",[],[],[],he/him/his,,intermediate,,,,16,16,14,180569,180577,
969,Q969,the killer is making a statement about the erosion of these fundamental rights. The quotes could be his way of highlighting political suppression or the government's intrusion on personal freedoms.,"[180594, 180791]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams began,",[],[],[],he/him/his,,intermediate,,,,16,16,14,180594,180791,
970,Q970,"Or maybe it's more personal than that. The victims were all politically active, after all. The killer might see them as symbolically representing the ideals he believes are being violated.","[180848, 181036]",Professor Abrams,"['Sam', 'Dana']",Anaphoric,"He paused, rubbing his chin again before continuing.",[],[],[],he/him/his,,intermediate,,,,16,16,14,180848,181036,
971,Q971,"In fact, this reminds me of something I came across recently.","[181239, 181300]",Professor Abrams,"['Sam', 'Dana']",Implicit,,[],[],[],he/him/his,,intermediate,,,,16,16,14,181239,181300,
972,Q972,"Ah, here it is,","[181385, 181400]",Professor Abrams,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,16,16,14,181385,181400,
973,Q973,"There's an online forum called Constitution Crusaders where people discuss their radical interpretations of the Constitution. Some of these individuals have very extremist views, often promoting violent action against the government.","[181425, 181658]",Professor Abrams,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,16,16,14,181425,181658,
974,Q974,Violent action?,"[181662, 181677]",Sam,"['Dana', 'Professor Abrams']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,16,16,1,181662,181677,
975,Q975,"Indeed,","[181739, 181746]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams replied,",[],[],[],he/him/his,,intermediate,,,,16,16,14,181739,181746,
976,Q976,"For example, this thread discusses the need to overthrow the government by any means necessary, even suggesting that bloodshed is required to ignite a new revolution.","[181844, 182010]",Professor Abrams,"['Sam', 'Dana']",Explicit,"Abrams replied,",[],[],[],he/him/his,,intermediate,,,,16,16,14,181844,182010,
977,Q977,"Sam, come take a look at this.","[183551, 183581]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,17,17,0,183551,183581,
978,Q978,See how he's posing with firearms in almost every picture? And these aggressive captions...it's unsettling.,"[183700, 183807]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,17,17,0,183700,183807,
979,Q979,"He does look like bad news,","[183811, 183838]",Sam,['Dana'],Explicit,Sam agreed,[],[],[],he/him/his,,major,,,,17,17,1,183811,183838,
980,Q980,What's his connection to the rallies?,"[183864, 183901]",Sam,['Dana'],Explicit,Sam agreed,[],[],[],he/him/his,,major,,,,17,17,1,183864,183901,
981,Q981,"Look here,","[183905, 183915]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,17,17,0,183905,183915,
982,Q982,"He's been attending a lot of political events, just like our victims. He could be our guy.","[183964, 184054]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,17,17,0,183964,184054,
983,Q983,Has he been to any of the rallies where the murders took place?,"[184058, 184121]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,184058,184121,
984,Q984,"Working on that,","[184125, 184141]",Dana,['Sam'],Anaphoric,"she replied,",[],[],[],she/her,,major,,,,17,17,0,184125,184141,
985,Q985,Wait a minute...,"[184252, 184268]",Dana,['Sam'],Anaphoric,"she replied,",[],[],[],she/her,,major,,,,17,17,0,184252,184268,
986,Q986,"He's been in Florida for the past two weeks,","[184368, 184412]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,17,17,0,184368,184412,
987,Q987,These timestamps are proof; he couldn't have been in Philadelphia for the murders.,"[184425, 184507]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,17,17,0,184425,184507,
988,Q988,"I forgot I was supposed to meet with the chief in ten minutes, give him an update on things.","[184621, 184713]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,184621,184713,
989,Q989,"Only problem is, we've just got the one vehicle.","[184727, 184775]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,184727,184775,
990,Q990,Since when is Michaels in the city?,"[184810, 184845]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,17,17,0,184810,184845,
991,Q991,Just flew in.,"[184849, 184862]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,184849,184862,
992,Q992,Is there a reason I'm not invited to this meeting?,"[184982, 185032]",Dana,['Sam'],Anaphoric,she asked.,[],[],[],she/her,,major,,,,17,17,0,184982,185032,
993,Q993,It wasn't my idea.,"[185104, 185122]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,185104,185122,
994,Q994,"What's his problem with me, anyway?","[185216, 185251]",Dana,['Sam'],Anaphoric,she asked.,[],[],[],she/her,,major,,,,17,17,0,185216,185251,
995,Q995,Does he feel threatened by me? Is it because I'm a woman who's not afraid to stand up for herself?,"[185265, 185363]",Dana,['Sam'],Anaphoric,she asked.,[],[],[],she/her,,major,,,,17,17,0,185265,185363,
996,Q996,"I tried to tell him we're a team,","[185367, 185400]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,17,17,1,185367,185400,
997,Q997,But he insisted. Said he didn't want to 'waste your time.',"[185459, 185517]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,17,17,1,185459,185517,
998,Q998,How generous of him.,"[185535, 185555]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,17,17,0,185535,185555,
999,Q999,You know what?,"[185654, 185668]",Sam,['Dana'],Anaphoric,he said.,[],[],[],he/him/his,,major,,,,17,17,1,185654,185668,
1000,Q1000,You might need wheels. I'll just take a cab.,"[185680, 185724]",Sam,['Dana'],Anaphoric,he said.,[],[],[],he/him/his,,major,,,,17,17,1,185680,185724,
1001,Q1001,You sure?,"[185728, 185737]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,17,17,0,185728,185737,
1002,Q1002,Touch base after!,"[185773, 185790]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,17,17,1,185773,185790,
1003,Q1003,Hello?,"[187431, 187437]",Nolan,['Dana'],Explicit,Nolan asked.,[],[],[],he/him/his,,intermediate,,,,17,17,13,187431,187437,
